epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.46428218483924866,0.38445845246315,0.6225104331970215,1e-04,0.5507825613021851,0.5895059108734131,0.49035656452178955,0.39398080110549927,0.6903714537620544,0.4452041685581207,0.8795899152755737
1,0.5384119749069214,0.4457174837589264,0.5513260364532471,1e-04,0.6452192664146423,0.610088050365448,0.4950827956199646,0.3527153730392456,0.8605290651321411,0.39522585272789,0.9013161659240723
2,0.5630950927734375,0.4694393575191498,0.5316063165664673,1e-04,0.6766643524169922,0.6281420588493347,0.16331833600997925,0.05267271772027016,1.086384892463684,0.9370875358581543,0.0617854930460453
